index,open,high,low,close,volume
20180323,673000,681000,669000,669000,769
20180322,673000,686000,673000,681000,475
20180321,675000,681000,673000,674000,495
20180320,677000,686000,677000,677000,552
20180319,687000,687000,679000,681000,604
20180316,687000,691000,681000,681000,883
20180315,689000,694000,686000,688000,763
20180314,685000,695000,685000,692000,801
20180313,691000,696000,688000,688000,786
20180312,696000,701000,689000,698000,662
20180309,683000,703000,683000,696000,1039
20180308,677000,688000,675000,688000,1032
20180307,688000,694000,679000,680000,916
20180306,685000,694000,683000,694000,814
20180305,683000,692000,682000,689000,666
20180302,680000,692000,679000,687000,980
20180228,686000,691000,684000,686000,701
20180227,694000,700000,688000,691000,701
20180226,693000,700000,688000,700000,508
20180223,699000,699000,687000,697000,665
20180222,690000,697000,681000,695000,351
20180221,693000,703000,689000,690000,714
20180220,706000,710000,695000,695000,624
20180219,709000,712000,696000,710000,701
20180214,709000,714000,696000,700000,665
20180213,706000,714000,698000,707000,778
20180212,708000,714000,698000,708000,1052
20180209,681000,710000,681000,708000,3182
20180208,698000,698000,686000,690000,1250
20180207,696000,699000,689000,698000,1192
20180206,699000,704000,687000,699000,972
20180205,700000,731000,681000,705000,2901
20180202,698000,703000,695000,698000,587
20180201,700000,704000,694000,703000,825
20180131,701000,705000,676000,699000,1193
20180130,700000,710000,697000,698000,672
20180129,709000,713000,700000,700000,711
20180126,696000,707000,696000,707000,1877
20180125,695000,702000,695000,698000,989
20180124,688000,699000,688000,696000,806
20180123,688000,700000,685000,690000,808
20180122,687000,692000,683000,692000,538
20180119,681000,694000,681000,690000,804
20180118,677000,686000,676000,686000,923
20180117,685000,691000,678000,681000,1075
20180116,689000,694000,680000,685000,961
20180115,685000,690000,682000,688000,477
20180112,683000,696000,683000,683000,733
20180111,688000,688000,675000,682000,692
20180110,682000,688000,678000,679000,1185
20180109,684000,690000,679000,682000,651
20180108,700000,700000,683000,685000,595
20180105,708000,708000,691000,692000,549
20180104,701000,706000,694000,698000,712
20180103,701000,704000,696000,700000,994
20180102,697000,712000,695000,703000,770
20171228,697000,705000,697000,697000,451
20171227,702000,710000,694000,703000,823
20171226,700000,709000,697000,709000,1029
20171222,703000,707000,693000,695000,749
20171221,690000,706000,685000,703000,1252
20171220,690000,702000,689000,700000,550
20171219,703000,704000,684000,692000,890
20171218,690000,703000,689000,701000,558
20171215,700000,703000,688000,696000,626
20171214,689000,710000,685000,694000,2874
20171213,668000,690000,668000,689000,1215
20171212,679000,679000,666000,675000,619
20171211,663000,670000,660000,670000,510
20171208,670000,675000,663000,663000,874
20171207,675000,678000,665000,676000,1129
20171206,682000,684000,671000,672000,1646
20171205,681000,692000,675000,682000,1242
20171204,690000,692000,681000,681000,580
20171201,695000,696000,681000,681000,1165
20171130,717000,717000,693000,695000,1333
20171129,716000,718000,698000,707000,1398
20171128,727000,728000,718000,718000,983
20171127,714000,729000,713000,727000,4530
20171124,699000,700000,691000,694000,729
20171123,684000,695000,682000,694000,807
20171122,696000,701000,684000,687000,1197
20171121,688000,708000,683000,704000,1263
20171120,683000,698000,683000,687000,525
20171117,682000,700000,682000,689000,957
20171116,688000,704000,688000,689000,1224
20171115,700000,705000,695000,704000,894
20171114,695000,706000,695000,701000,1026
20171113,689000,704000,687000,700000,444
20171110,700000,706000,695000,695000,578
20171109,698000,706000,693000,704000,1330
20171108,691000,697000,681000,696000,837
20171107,700000,707000,694000,700000,794
20171106,685000,703000,684000,701000,1594
20171103,683000,697000,672000,690000,1050
20171102,671000,679000,668000,677000,725
20171101,655000,673000,655000,671000,1250
20171031,659000,663000,656000,656000,825
20171030,673000,673000,656000,660000,457
20171027,664000,674000,662000,666000,986
20171026,650000,666000,650000,664000,1500
20171025,651000,658000,650000,653000,1049
20171024,650000,659000,648000,654000,743
20171023,659000,667000,651000,653000,604
20171020,651000,664000,651000,661000,568
20171019,647000,659000,647000,655000,550
20171018,646000,655000,646000,650000,895
20171017,642000,651000,641000,651000,887
20171016,644000,648000,638000,642000,1048
20171013,640000,647000,637000,642000,1537
20171012,642000,647000,640000,642000,1559
20171011,653000,654000,644000,646000,1486
20171010,660000,662000,653000,657000,904
20170929,681000,681000,665000,666000,554
20170928,666000,677000,657000,677000,1187
20170927,654000,671000,654000,671000,1057
20170926,643000,668000,643000,657000,1143
20170925,658000,658000,646000,650000,798
20170922,645000,659000,643000,652000,936
20170921,642000,654000,642000,650000,1136
20170920,659000,659000,642000,647000,1194
20170919,650000,656000,647000,652000,702
20170918,647000,654000,647000,650000,911
20170915,650000,659000,646000,647000,1138
20170914,651000,662000,647000,650000,1796
20170913,653000,658000,650000,656000,940
20170912,657000,657000,652000,653000,1059
20170911,657000,668000,657000,660000,426
20170908,656000,662000,656000,658000,824
20170907,674000,674000,660000,662000,955
20170906,675000,675000,661000,665000,780
20170905,692000,692000,661000,670000,2346
20170904,673000,692000,673000,687000,684
20170901,675000,687000,675000,684000,1036
20170831,676000,683000,676000,677000,519
20170830,683000,689000,678000,680000,1215
20170829,688000,689000,682000,686000,893
20170828,680000,689000,680000,683000,638
20170825,682000,688000,677000,680000,2521
20170824,693000,694000,683000,685000,1141
20170823,695000,695000,686000,688000,960
20170822,690000,696000,689000,690000,636
20170821,693000,699000,690000,692000,446
20170818,690000,700000,690000,693000,656
20170817,708000,708000,689000,697000,2114
20170816,713000,717000,705000,708000,1513
20170814,723000,733000,715000,719000,847
20170811,717000,732000,717000,727000,857
20170810,722000,733000,717000,727000,1114
20170809,713000,721000,712000,720000,971
20170808,721000,726000,714000,717000,928
20170807,727000,731000,721000,723000,534
20170804,732000,738000,725000,727000,863
20170803,724000,737000,723000,737000,740
20170802,727000,732000,725000,727000,516
20170801,726000,736000,723000,731000,755
20170731,747000,753000,730000,732000,919
20170728,737000,751000,737000,747000,953
20170727,739000,748000,732000,742000,626
20170726,739000,739000,729000,739000,608
20170725,721000,736000,721000,732000,608
20170724,732000,735000,720000,727000,766
20170721,728000,735000,725000,728000,984
20170720,734000,742000,733000,735000,880
20170719,717000,737000,716000,733000,857
20170718,719000,719000,715000,715000,881
20170717,724000,725000,716000,717000,674
20170714,722000,724000,716000,720000,547
20170713,733000,733000,715000,715000,1023
20170712,726000,728000,723000,723000,681
20170711,741000,745000,727000,729000,1094
20170710,748000,752000,741000,743000,560
20170707,749000,756000,741000,755000,724
20170706,751000,754000,747000,749000,698
20170705,757000,763000,753000,753000,885
20170704,760000,767000,758000,761000,767
20170703,763000,767000,759000,759000,779
20170630,762000,769000,760000,765000,876
20170629,771000,771000,761000,762000,926
20170628,765000,776000,761000,776000,676
20170627,772000,772000,761000,761000,1123
20170626,779000,779000,769000,774000,368
20170623,774000,786000,772000,772000,1182
20170622,777000,781000,770000,775000,812
20170621,784000,786000,777000,780000,597
20170620,796000,796000,784000,786000,1259
20170619,802000,805000,797000,803000,772
20170616,800000,805000,795000,804000,608
20170615,796000,806000,794000,797000,1164
20170614,803000,807000,796000,800000,1258
20170613,805000,819000,801000,803000,1215
20170612,811000,811000,798000,809000,1199
20170609,810000,814000,803000,811000,1011
20170608,804000,812000,801000,812000,1549
20170607,801000,810000,792000,807000,1268
20170605,814000,819000,801000,802000,1887
20170602,808000,813000,806000,810000,991
20170601,824000,824000,808000,808000,1078
20170531,807000,824000,807000,824000,1815
20170530,815000,824000,804000,811000,1821
20170529,813000,820000,812000,815000,1111
20170526,827000,828000,810000,815000,3043
20170525,834000,838000,823000,826000,1746
20170524,842000,842000,833000,838000,681
20170523,888000,888000,832000,840000,1720
20170522,844000,846000,830000,831000,1061
20170519,843000,856000,835000,846000,1999
20170518,831000,844000,824000,839000,1451
20170517,836000,840000,821000,830000,2393
20170516,877000,877000,827000,836000,5621
20170515,923000,923000,896000,904000,802
20170512,934000,942000,914000,914000,857
20170511,923000,944000,915000,944000,1669
20170510,930000,965000,914000,916000,2151
20170508,887000,934000,887000,930000,1905
20170504,872000,890000,872000,890000,1231
20170502,860000,884000,855000,884000,1455
20170428,851000,867000,845000,867000,1025
20170427,862000,872000,848000,867000,804
20170426,859000,880000,851000,858000,837
20170425,864000,870000,848000,855000,1367
20170424,873000,888000,861000,875000,828
20170421,851000,879000,851000,877000,1902
20170420,851000,858000,847000,857000,1417
20170419,861000,867000,845000,849000,1474
20170418,881000,885000,855000,859000,3060
20170417,865000,883000,859000,864000,859
20170414,884000,884000,857000,857000,1004
20170413,871000,898000,867000,888000,1048
20170412,854000,877000,850000,870000,888
20170411,862000,877000,860000,866000,592
20170410,872000,884000,864000,877000,692
20170407,860000,880000,851000,880000,2547
20170406,850000,855000,840000,850000,517
20170405,842000,860000,840000,859000,798
20170404,854000,854000,828000,839000,855
20170403,855000,859000,840000,853000,824
20170331,842000,855000,832000,850000,645
20170330,835000,849000,826000,849000,1889
20170329,815000,832000,803000,830000,1192
20170328,797000,816000,797000,815000,990
20170327,779000,801000,775000,797000,1172
20170324,765000,780000,765000,779000,760
20170323,767000,774000,756000,765000,771
20170322,773000,778000,750000,774000,1264
20170321,769000,769000,759000,767000,519
20170320,741000,764000,733000,764000,614
20170317,749000,761000,742000,742000,569
20170316,768000,768000,745000,749000,370
20170315,753000,763000,744000,753000,624
20170314,766000,777000,750000,751000,652
20170313,760000,780000,760000,767000,694
20170310,776000,776000,760000,765000,635
20170309,755000,774000,755000,764000,968
20170308,753000,769000,746000,767000,864
20170307,737000,765000,735000,761000,1010
20170306,738000,742000,730000,731000,1197
20170303,754000,783000,746000,746000,1607
20170302,774000,790000,754000,754000,1926
20170228,748000,774000,736000,769000,1827
20170227,744000,747000,730000,745000,308
20170224,714000,749000,712000,748000,1096
20170223,722000,724000,716000,717000,732
20170222,727000,727000,720000,720000,416
20170221,728000,737000,726000,729000,274
20170220,731000,732000,719000,726000,693
20170217,737000,740000,728000,736000,319
20170216,746000,752000,733000,733000,338
20170215,753000,755000,742000,753000,384
20170214,750000,754000,740000,753000,341
20170213,744000,749000,736000,747000,338
20170210,740000,743000,735000,741000,386
20170209,737000,749000,729000,732000,510
20170208,740000,753000,734000,741000,463
20170207,744000,750000,733000,749000,383
20170206,750000,755000,733000,737000,369
20170203,748000,750000,723000,743000,629
20170202,726000,755000,726000,748000,559
20170201,734000,735000,722000,734000,558
20170131,721000,729000,714000,729000,403
20170126,726000,726000,714000,718000,491
20170125,749000,749000,723000,726000,527
20170124,741000,745000,732000,742000,315
20170123,745000,754000,735000,735000,194
20170120,737000,755000,734000,742000,374
20170119,752000,762000,743000,743000,278
20170118,751000,766000,749000,760000,719
20170117,759000,759000,740000,749000,506
20170116,759000,760000,742000,751000,396
20170113,745000,759000,736000,759000,798
20170112,719000,740000,712000,740000,1055
20170111,711000,724000,710000,714000,402
20170110,706000,720000,706000,718000,428
20170109,713000,723000,706000,709000,732
20170106,713000,728000,712000,717000,314
20170105,708000,726000,707000,720000,722
20170104,710000,717000,703000,711000,486
20170103,731000,731000,712000,712000,441
20170102,734000,740000,727000,727000,185
20161229,743000,751000,734000,734000,827
20161228,743000,759000,737000,740000,478
20161227,756000,758000,749000,756000,386
20161226,758000,768000,745000,756000,621
20161223,754000,760000,750000,759000,338
20161222,752000,767000,747000,754000,625
20161221,755000,762000,752000,753000,214
20161220,749000,770000,749000,765000,341
20161219,745000,763000,739000,756000,381
20161216,757000,764000,741000,750000,627
20161215,754000,767000,750000,766000,591
20161214,761000,768000,750000,762000,631
20161213,759000,765000,746000,761000,920
20161212,752000,757000,738000,753000,324
20161209,744000,758000,744000,753000,286
20161208,747000,755000,740000,755000,877
20161207,747000,747000,723000,739000,869
20161206,737000,745000,725000,727000,708
20161205,734000,734000,718000,729000,212
20161202,731000,737000,712000,727000,661
20161201,717000,737000,717000,726000,499
20161130,729000,737000,720000,722000,1173
20161129,732000,732000,713000,729000,614
20161128,720000,736000,715000,719000,491
20161125,747000,749000,717000,718000,1420
20161124,748000,749000,727000,742000,980
20161123,756000,756000,737000,750000,903
20161122,743000,760000,738000,746000,694
20161121,763000,763000,741000,751000,963
20161118,749000,757000,743000,757000,812
20161117,752000,763000,742000,754000,1071
20161116,743000,754000,731000,754000,1492
20161115,720000,743000,713000,743000,2431
20161114,689000,720000,689000,720000,1247
20161111,691000,699000,687000,698000,482
20161110,678000,688000,669000,687000,524
20161109,688000,688000,660000,671000,835
20161108,671000,690000,671000,678000,530
20161107,690000,690000,669000,669000,436
20161104,676000,684000,666000,682000,621
20161103,652000,672000,644000,670000,687
20161102,662000,662000,653000,653000,519
20161101,678000,678000,661000,661000,624
20161031,674000,683000,667000,674000,640
20161028,669000,679000,669000,678000,500
20161027,678000,678000,665000,671000,453
20161026,681000,683000,665000,674000,576
20161025,701000,701000,678000,680000,639
20161024,700000,700000,687000,698000,333
20161021,694000,700000,689000,693000,239
20161020,685000,696000,684000,694000,372
20161019,696000,696000,686000,687000,228
20161018,695000,699000,686000,697000,335
20161017,685000,694000,683000,690000,561
20161014,692000,692000,682000,691000,558
20161013,683000,691000,681000,687000,585
20161012,682000,690000,675000,686000,585
20161011,696000,701000,677000,679000,1937
20161010,690000,700000,685000,695000,816
20161007,692000,698000,689000,691000,441
20161006,691000,702000,690000,696000,637
20161005,693000,703000,688000,699000,523
20161004,688000,705000,687000,702000,411
20160930,714000,714000,688000,689000,432
20160929,700000,702000,692000,700000,324
20160928,700000,702000,697000,700000,255
20160927,693000,702000,680000,700000,760
20160926,699000,703000,690000,701000,382
20160923,700000,703000,696000,697000,362
20160922,689000,705000,682000,695000,506
20160921,682000,692000,681000,689000,296
20160920,682000,689000,678000,688000,569
20160919,679000,687000,676000,687000,504
20160913,686000,691000,679000,685000,895
20160912,690000,698000,683000,689000,447
20160909,703000,706000,688000,690000,608
20160908,718000,720000,704000,704000,672
20160907,703000,720000,702000,719000,1044
20160906,712000,714000,704000,704000,449
20160905,709000,716000,708000,710000,501
20160902,707000,713000,686000,709000,831
20160901,704000,710000,696000,707000,618
20160831,717000,719000,704000,704000,1563
20160830,720000,720000,713000,717000,315
20160829,710000,720000,710000,714000,640
20160826,711000,720000,711000,719000,834
20160825,710000,716000,704000,713000,711
20160824,702000,714000,698000,710000,952
20160823,696000,704000,695000,701000,568
20160822,691000,714000,686000,703000,1114
20160819,700000,705000,692000,699000,714
20160818,709000,718000,698000,703000,889
20160817,704000,717000,704000,716000,1304
20160816,708000,710000,703000,704000,444
20160812,700000,715000,700000,710000,806
20160811,688000,705000,688000,705000,748
20160810,681000,696000,681000,694000,653
20160809,675000,691000,666000,687000,1158
20160808,672000,683000,672000,675000,254
20160805,672000,681000,672000,679000,894
20160804,670000,678000,670000,678000,644
20160803,670000,679000,668000,674000,693
20160802,679000,683000,676000,680000,401
20160801,690000,690000,676000,679000,541
20160729,687000,690000,675000,682000,752
20160728,700000,700000,688000,690000,398
20160727,694000,698000,693000,693000,267
20160726,686000,697000,686000,694000,507
20160725,692000,692000,683000,687000,345
20160722,688000,690000,683000,685000,351
20160721,686000,696000,681000,688000,787
20160720,697000,697000,688000,693000,507
20160719,686000,700000,686000,697000,658
20160718,690000,700000,680000,692000,871
20160715,691000,699000,690000,693000,474
20160714,698000,700000,691000,691000,467
20160713,698000,703000,695000,699000,446
20160712,704000,708000,700000,701000,596
20160711,708000,709000,699000,708000,686
20160708,699000,707000,694000,702000,504
20160707,690000,708000,690000,705000,643
20160706,698000,699000,686000,697000,511
20160705,688000,700000,688000,698000,267
20160704,687000,698000,687000,694000,792
20160701,687000,701000,687000,694000,748
20160630,691000,694000,683000,688000,569
20160629,673000,690000,673000,684000,997
20160628,677000,677000,668000,675000,674
20160627,686000,686000,670000,673000,859
20160624,695000,708000,673000,682000,1841
20160623,700000,706000,692000,700000,649
20160622,688000,708000,687000,700000,854
20160621,689000,692000,687000,688000,588
20160620,700000,704000,690000,692000,367
20160617,705000,705000,688000,692000,650
20160616,711000,712000,695000,698000,919
20160615,711000,715000,711000,711000,536
20160614,715000,720000,712000,717000,600
20160613,724000,724000,714000,719000,425
20160610,723000,725000,716000,724000,1245
20160609,719000,724000,710000,724000,1957
20160608,721000,727000,716000,719000,867
20160607,725000,725000,715000,723000,870
20160603,719000,725000,716000,722000,377
20160602,716000,722000,716000,719000,681
20160601,718000,725000,718000,722000,592
20160531,719000,728000,719000,722000,820
20160530,720000,731000,713000,725000,932
20160527,728000,728000,718000,725000,388
20160526,730000,734000,718000,721000,520
20160525,732000,732000,725000,730000,576
20160524,734000,741000,710000,732000,1451
20160523,736000,741000,728000,736000,381
20160520,736000,743000,730000,736000,632
20160519,725000,738000,725000,735000,458
20160518,743000,750000,720000,725000,945
20160517,741000,748000,734000,747000,626
20160516,730000,745000,730000,741000,439
20160513,728000,740000,728000,738000,1034
20160512,727000,734000,722000,730000,418
20160511,721000,730000,719000,727000,717
20160510,725000,729000,723000,726000,1160
20160509,728000,728000,716000,721000,983
20160504,719000,728000,715000,717000,1584
20160503,724000,737000,716000,722000,1634
20160502,735000,745000,722000,724000,1586
20160429,741000,745000,731000,743000,1117
20160428,750000,754000,740000,741000,824
20160427,763000,769000,742000,746000,1679
20160426,761000,771000,760000,768000,702
20160425,760000,773000,760000,765000,641
20160422,761000,771000,755000,768000,953
20160421,763000,768000,758000,767000,846
20160420,766000,769000,754000,764000,622
20160419,748000,763000,748000,760000,442
20160418,751000,758000,747000,750000,1233
20160415,753000,764000,751000,759000,662
20160414,742000,762000,742000,758000,1061
20160412,760000,765000,750000,751000,1292
20160411,778000,778000,756000,761000,1054
20160408,788000,788000,778000,778000,1274
20160407,797000,804000,793000,793000,834
20160406,802000,808000,793000,804000,1494
20160405,811000,815000,804000,805000,441
20160404,820000,834000,810000,813000,746
20160401,815000,834000,804000,827000,461
20160331,821000,832000,812000,816000,729
20160330,815000,823000,799000,821000,699
20160329,815000,816000,798000,814000,360
20160328,810000,820000,781000,809000,494
20160325,809000,816000,802000,810000,210
20160324,799000,809000,795000,803000,496
20160323,795000,814000,791000,804000,422
20160322,801000,809000,795000,795000,273
20160321,798000,812000,791000,799000,632
20160318,807000,818000,798000,802000,804
20160317,797000,816000,797000,806000,1020
20160316,803000,813000,795000,800000,1117
20160315,806000,819000,797000,803000,614
20160314,818000,826000,805000,810000,667
20160311,824000,824000,813000,821000,273
20160310,799000,819000,799000,819000,655
20160309,814000,814000,797000,810000,221
20160308,794000,810000,793000,809000,778
20160307,826000,827000,785000,797000,1140
20160304,818000,827000,817000,826000,475
20160303,810000,829000,808000,826000,598
20160302,807000,824000,807000,818000,439
20160229,796000,819000,796000,814000,606
20160226,802000,807000,796000,805000,388
20160225,792000,798000,777000,795000,374
20160224,797000,797000,780000,789000,252
20160223,783000,795000,783000,792000,339
20160222,778000,795000,769000,790000,549
20160219,786000,789000,773000,779000,336
20160218,783000,789000,766000,779000,664
20160217,758000,775000,758000,772000,571
20160216,770000,775000,756000,769000,233
20160215,765000,768000,744000,766000,569
20160212,770000,770000,742000,760000,958
20160211,759000,761000,736000,756000,409
20160205,760000,761000,749000,756000,230
20160204,775000,775000,749000,753000,1745
20160203,762000,778000,762000,770000,207
20160202,756000,776000,756000,771000,340
20160201,749000,769000,749000,769000,503
20160129,752000,760000,743000,760000,457
20160128,736000,755000,730000,752000,717
20160127,731000,741000,729000,741000,589
20160126,725000,739000,717000,729000,364
20160125,724000,732000,718000,725000,973
20160122,719000,739000,719000,728000,1160
20160121,740000,743000,712000,728000,917
20160120,743000,743000,714000,731000,810
20160119,735000,740000,722000,739000,303
20160118,735000,740000,721000,738000,473
20160115,729000,732000,720000,732000,549
20160114,755000,755000,712000,725000,991
20160113,737000,750000,737000,743000,421
20160112,740000,748000,730000,735000,374
20160111,731000,749000,730000,740000,356
20160108,754000,754000,737000,745000,214
20160107,748000,752000,732000,745000,298
20160106,739000,750000,724000,743000,645
20160105,735000,743000,724000,739000,726
20160104,725000,739000,717000,735000,807
20151230,722000,738000,722000,738000,562
20151229,738000,739000,724000,731000,381
20151228,737000,738000,731000,738000,459
20151224,724000,736000,722000,736000,508
20151223,717000,727000,713000,724000,632
20151222,726000,726000,712000,716000,1025
20151221,720000,728000,714000,721000,444
20151218,714000,721000,711000,721000,208
20151217,709000,719000,706000,710000,479
20151216,719000,729000,697000,701000,1244
20151215,732000,732000,700000,705000,1413
20151214,721000,727000,712000,716000,474
20151211,710000,728000,710000,722000,333
20151210,725000,726000,710000,720000,603
20151209,741000,741000,710000,718000,900
20151208,742000,748000,731000,735000,222
20151207,752000,753000,737000,739000,415
20151204,757000,763000,753000,755000,336
20151203,755000,767000,742000,766000,408
20151202,753000,766000,753000,761000,538
20151201,743000,766000,743000,762000,880
20151130,757000,757000,737000,747000,647
20151127,759000,765000,758000,765000,286
20151126,764000,766000,751000,764000,388
20151125,745000,765000,744000,763000,1082
20151124,736000,759000,735000,753000,1126
20151123,734000,748000,715000,742000,1121
20151120,713000,728000,713000,725000,328
20151119,713000,723000,711000,713000,874
20151118,720000,724000,710000,713000,572
20151117,724000,729000,716000,720000,838
20151116,730000,734000,718000,722000,606
20151113,736000,747000,729000,730000,1095
20151112,736000,761000,736000,744000,1440
20151111,742000,758000,737000,740000,776
20151110,772000,772000,728000,751000,1653
20151109,810000,810000,775000,779000,1166
20151106,820000,825000,807000,810000,555
20151105,819000,833000,810000,820000,1346
20151104,839000,840000,823000,826000,664
20151103,814000,840000,814000,831000,680
20151102,852000,852000,810000,814000,1167
20151030,848000,853000,830000,841000,948
20151029,842000,843000,825000,831000,402
20151028,847000,847000,830000,842000,295
20151027,848000,848000,837000,841000,142
20151026,834000,863000,828000,841000,2612
20151023,826000,827000,812000,818000,889
20151022,839000,846000,825000,826000,512
20151021,848000,853000,840000,846000,394
20151020,845000,851000,838000,846000,493
20151019,850000,850000,840000,844000,433
20151016,839000,857000,836000,846000,681
20151015,848000,856000,837000,845000,490
20151014,864000,866000,835000,848000,1031
20151013,850000,869000,835000,864000,1505
20151012,838000,853000,838000,850000,665
20151008,836000,852000,824000,852000,679
20151007,823000,848000,823000,835000,698
20151006,836000,845000,830000,830000,478
20151005,850000,859000,833000,835000,704
20151002,822000,859000,822000,849000,1233
20151001,812000,844000,805000,829000,996
20150930,820000,829000,803000,819000,1039
20150925,813000,841000,795000,835000,1421
20150924,816000,816000,790000,811000,1064
20150923,828000,843000,810000,810000,838
20150922,848000,849000,833000,834000,854
20150921,847000,847000,819000,840000,563
20150918,826000,836000,816000,836000,1231
20150917,853000,853000,812000,826000,505
20150916,824000,836000,818000,829000,495
20150915,826000,834000,820000,828000,250
20150914,855000,855000,826000,826000,348
20150911,830000,836000,823000,831000,533
20150910,817000,850000,814000,850000,670
20150909,819000,824000,803000,814000,693
20150908,802000,814000,794000,807000,557
20150907,818000,824000,800000,806000,417
20150904,834000,850000,810000,821000,1268
20150903,821000,864000,818000,850000,1995
20150902,814000,822000,796000,819000,693
20150901,809000,825000,799000,813000,998
20150831,806000,816000,798000,814000,897
20150828,790000,811000,790000,806000,1107
20150827,782000,822000,780000,798000,1691
20150826,768000,798000,752000,798000,841
20150825,750000,765000,731000,762000,1208
20150824,725000,757000,725000,757000,1521
20150821,721000,751000,720000,744000,1624
20150820,771000,783000,755000,760000,3245
20150819,780000,790000,757000,790000,1897
20150818,773000,795000,773000,794000,1060
20150817,810000,820000,765000,775000,1367
20150813,784000,810000,784000,806000,1195
20150812,791000,800000,770000,780000,1048
20150811,807000,809000,784000,790000,1407
20150810,773000,804000,773000,802000,2362
20150807,753000,771000,753000,771000,1043
20150806,740000,753000,740000,753000,903
20150805,736000,749000,732000,747000,433
20150804,748000,750000,725000,741000,390
20150803,733000,744000,722000,743000,435
20150731,725000,738000,716000,737000,401
20150730,720000,737000,720000,724000,641
20150729,718000,732000,718000,728000,259
20150728,737000,737000,705000,717000,686
20150727,741000,747000,727000,738000,600
20150724,744000,755000,744000,754000,509
20150723,751000,760000,743000,752000,699
20150722,731000,750000,731000,746000,947
20150721,749000,749000,740000,740000,412
20150720,739000,749000,735000,738000,373
20150717,738000,751000,733000,743000,592
20150716,750000,754000,737000,740000,410
20150715,744000,752000,732000,748000,852
20150714,705000,749000,705000,737000,1636
20150713,700000,716000,680000,714000,526
20150710,706000,714000,700000,707000,643
20150709,710000,710000,691000,706000,764
20150708,701000,708000,693000,703000,1253
20150707,710000,711000,698000,710000,604
20150706,719000,719000,700000,708000,846
20150703,719000,724000,700000,705000,951
20150702,694000,720000,694000,718000,1050
20150701,694000,699000,686000,698000,1183
20150630,696000,698000,689000,698000,747
20150629,700000,707000,690000,697000,741
20150626,705000,710000,704000,707000,609
20150625,708000,711000,701000,705000,714
20150624,709000,714000,708000,713000,699
20150623,701000,711000,699000,708000,1154
20150622,707000,715000,700000,707000,580
20150619,703000,711000,699000,707000,1340
20150618,712000,712000,703000,705000,1280
20150617,701000,714000,697000,707000,1291
20150616,724000,733000,689000,696000,1997
20150615,734000,734000,720000,730000,825
20150612,719000,738000,719000,732000,765
20150611,733000,738000,719000,719000,1527
20150610,733000,733000,722000,732000,726
20150609,726000,732000,715000,731000,477
20150608,703000,726000,703000,722000,571
20150605,709000,722000,693000,721000,1197
20150604,737000,737000,712000,716000,950
20150603,724000,733000,714000,717000,814
20150602,718000,730000,702000,724000,1286
20150601,746000,747000,720000,722000,1852
20150529,743000,758000,738000,748000,1355
20150528,753000,767000,747000,747000,1550
20150527,763000,771000,737000,764000,2300
20150526,772000,781000,759000,772000,1072
20150522,795000,797000,771000,781000,1117
20150521,787000,800000,778000,795000,938
20150520,801000,818000,784000,792000,1511
20150519,743000,817000,743000,806000,3695
20150518,728000,755000,728000,747000,835
20150515,742000,758000,733000,733000,433
20150514,740000,756000,736000,746000,421
20150513,755000,764000,737000,746000,576
20150512,751000,764000,751000,761000,239
20150511,748000,762000,744000,760000,658
20150508,765000,765000,738000,757000,457
20150507,748000,762000,748000,756000,420
20150506,768000,768000,741000,759000,668
20150504,743000,761000,728000,759000,812
20150430,733000,743000,731000,736000,461
20150429,745000,753000,739000,741000,987
20150428,746000,761000,746000,758000,932
20150427,739000,760000,739000,751000,927
20150424,761000,770000,740000,746000,1367
20150423,774000,779000,764000,767000,1804
20150422,770000,785000,770000,777000,1144
20150421,782000,782000,769000,779000,540
20150420,778000,779000,761000,776000,1138
20150417,761000,773000,753000,769000,1069
20150416,745000,770000,743000,766000,1293
20150415,727000,749000,727000,748000,1332
20150414,726000,750000,725000,733000,819
20150413,728000,748000,727000,747000,830
20150410,725000,746000,724000,737000,549
20150409,722000,739000,722000,729000,361
20150408,731000,734000,720000,722000,815
20150407,744000,751000,737000,739000,415
20150406,753000,754000,741000,750000,531
20150403,747000,753000,741000,752000,363
20150402,752000,754000,743000,753000,634
20150401,736000,750000,729000,747000,672
20150331,747000,754000,734000,736000,554
20150330,754000,754000,732000,747000,371
20150327,750000,752000,733000,743000,638
20150326,730000,747000,724000,743000,1293
20150325,713000,729000,707000,729000,1060
20150324,701000,710000,693000,709000,557
20150323,701000,703000,691000,701000,482
20150320,705000,705000,690000,693000,578
20150319,687000,707000,684000,698000,489
20150318,710000,710000,681000,687000,642
20150317,698000,705000,679000,703000,923
20150316,695000,696000,685000,688000,492
20150313,687000,690000,676000,687000,430
20150312,689000,695000,670000,670000,1868
20150311,701000,701000,682000,689000,1067
20150310,697000,708000,692000,702000,650
20150309,700000,707000,698000,703000,222
20150306,715000,718000,701000,701000,732
20150305,685000,714000,684000,706000,1192
20150304,701000,703000,688000,688000,1081
20150303,710000,728000,706000,707000,1001
20150302,726000,735000,717000,717000,920
20150227,725000,735000,717000,735000,1210
20150226,730000,742000,725000,730000,557
20150225,730000,739000,725000,737000,495
20150224,716000,738000,716000,737000,667
20150223,738000,738000,725000,736000,452
20150217,638000,731000,638000,731000,851
20150216,720000,737000,720000,724000,721
20150213,735000,740000,718000,729000,619
20150212,733000,745000,715000,729000,597
20150211,734000,752000,720000,728000,1627
