년/월/일,종가,종가*3.75,대비,등락률(%),거래량(g),거래대금(원),시가,시가*3.75,고가,고가*3.75,저가,저가*3.75
"2019/04/26","48,050","180,188","150","0.31","40,260","1,930,637,650","47,900","179,625","48,050","180,188","47,860","179,475"
"2019/04/25","47,900","179,625","770","1.63","30,742","1,468,260,920","47,390","177,713","47,900","179,625","47,390","177,713"
"2019/04/24","47,130","176,738","180","0.38","58,318","2,736,831,050","47,000","176,250","47,150","176,813","46,950","176,063"
"2019/04/23","46,950","176,063","-200","-0.42","26,387","1,240,153,690","47,160","176,850","47,200","177,000","46,950","176,063"
"2019/04/22","47,150","176,813","230","0.49","12,848","604,840,090","46,880","175,800","47,230","177,113","46,880","175,800"
"2019/04/19","46,920","175,950","180","0.39","28,860","1,350,750,480","46,990","176,213","46,990","176,213","46,670","175,013"
"2019/04/18","46,740","175,275","-110","-0.23","25,376","1,185,669,050","46,790","175,463","46,790","175,463","46,690","175,088"
"2019/04/17","46,850","175,688","-320","-0.68","14,703","688,940,450","46,900","175,875","46,940","176,025","46,810","175,538"
"2019/04/16","47,170","176,888","20","0.04","18,257","861,365,500","47,100","176,625","47,240","177,150","47,100","176,625"
"2019/04/15","47,150","176,813","-460","-0.97","29,884","1,411,150,810","47,400","177,750","47,400","177,750","47,120","176,700"
"2019/04/12","47,610","178,538","-360","-0.75","8,715","414,586,640","47,650","178,688","47,660","178,725","47,530","178,238"
"2019/04/11","47,970","179,888","60","0.13","5,759","276,209,660","48,000","180,000","48,000","180,000","47,930","179,738"
"2019/04/10","47,910","179,663","30","0.06","9,769","468,760,670","47,890","179,588","48,040","180,150","47,890","179,588"
"2019/04/09","47,880","179,550","170","0.36","7,692","368,284,300","47,770","179,138","47,920","179,700","47,770","179,138"
"2019/04/08","47,710","178,913","500","1.06","9,572","455,381,720","47,380","177,675","47,790","179,213","47,350","177,563"
"2019/04/05","47,210","177,038","-160","-0.34","14,330","677,331,760","47,350","177,563","47,370","177,638","47,210","177,038"
"2019/04/04","47,370","177,638","-10","-0.02","6,394","302,416,970","47,380","177,675","47,380","177,675","47,250","177,188"
"2019/04/03","47,380","177,675","130","0.28","10,406","492,504,180","47,440","177,900","47,440","177,900","47,250","177,188"
"2019/04/02","47,250","177,188","0","0.00","19,585","923,014,300","47,200","177,000","47,250","177,188","47,060","176,475"
"2019/04/01","47,250","177,188","-90","-0.19","8,541","403,704,210","47,480","178,050","47,480","178,050","47,220","177,075"
"2019/03/29","47,340","177,525","-630","-1.31","19,934","944,572,730","47,930","179,738","47,930","179,738","47,250","177,188"
"2019/03/28","47,970","179,888","-130","-0.27","10,840","520,582,390","48,030","180,113","48,090","180,338","47,970","179,888"
"2019/03/27","48,100","180,375","20","0.04","12,102","582,626,480","48,050","180,188","48,180","180,675","48,050","180,188"
"2019/03/26","48,080","180,300","80","0.17","21,688","1,043,770,700","48,210","180,788","48,300","181,125","48,030","180,113"
"2019/03/25","48,000","180,000","300","0.63","20,082","964,834,870","47,830","179,363","48,130","180,488","47,830","179,363"
"2019/03/22","47,700","178,875","-150","-0.31","12,167","579,707,540","47,750","179,063","47,750","179,063","47,550","178,313"
"2019/03/21","47,850","179,438","210","0.44","21,955","1,049,891,130","47,700","178,875","47,860","179,475","47,700","178,875"
"2019/03/20","47,640","178,650","10","0.02","22,230","1,058,543,380","47,630","178,613","47,690","178,838","47,570","178,388"
"2019/03/19","47,630","178,613","210","0.44","6,344","302,224,960","47,420","177,825","47,690","178,838","47,420","177,825"
"2019/03/18","47,420","177,825","-250","-0.52","12,646","600,619,260","47,740","179,025","47,740","179,025","47,220","177,075"
"2019/03/15","47,670","178,763","40","0.08","8,905","422,851,980","47,600","178,500","47,670","178,763","47,320","177,450"
"2019/03/14","47,630","178,613","50","0.11","10,231","487,637,720","47,640","178,650","47,710","178,913","47,630","178,613"
"2019/03/13","47,580","178,425","400","0.85","9,264","440,733,370","47,380","177,675","47,690","178,838","47,350","177,563"
"2019/03/12","47,180","176,925","-280","-0.59","9,708","457,533,730","47,300","177,375","47,300","177,375","47,080","176,550"
"2019/03/11","47,460","177,975","250","0.53","14,591","691,920,070","47,330","177,488","47,480","178,050","47,330","177,488"
"2019/03/08","47,210","177,038","390","0.83","6,846","321,583,730","46,810","175,538","47,210","177,038","46,810","175,538"
"2019/03/07","46,820","175,575","-70","-0.15","24,340","1,139,536,600","46,880","175,800","46,890","175,838","46,770","175,388"
"2019/03/06","46,890","175,838","70","0.15","21,911","1,025,386,190","46,820","175,575","46,950","176,063","46,700","175,125"
"2019/03/05","46,820","175,575","-120","-0.26","19,529","912,673,220","46,810","175,538","46,820","175,575","46,640","174,900"
"2019/03/04","46,940","176,025","-670","-1.41","42,161","1,980,835,400","47,600","178,500","47,600","178,500","46,920","175,950"
"2019/02/28","47,610","178,538","-220","-0.46","40,634","1,934,410,490","47,820","179,325","47,820","179,325","47,530","178,238"
"2019/02/27","47,830","179,363","-90","-0.19","21,383","1,022,374,970","47,910","179,663","47,920","179,700","47,770","179,138"
"2019/02/26","47,920","179,700","-120","-0.25","15,181","726,467,640","47,950","179,813","47,950","179,813","47,730","178,988"
"2019/02/25","48,040","180,150","40","0.08","7,677","368,685,470","48,000","180,000","48,080","180,300","47,950","179,813"
"2019/02/22","48,000","180,000","-330","-0.68","22,726","1,090,969,090","48,330","181,238","48,330","181,238","47,900","179,625"
"2019/02/21","48,330","181,238","-150","-0.31","16,411","794,606,120","48,460","181,725","48,510","181,913","48,300","181,125"
"2019/02/20","48,480","181,800","480","1.00","26,928","1,305,487,810","48,320","181,200","48,550","182,063","48,320","181,200"
"2019/02/19","48,000","180,000","140","0.29","36,536","1,755,524,040","47,940","179,775","48,120","180,450","47,940","179,775"
"2019/02/18","47,860","179,475","280","0.59","19,393","927,983,190","47,690","178,838","47,920","179,700","47,690","178,838"
"2019/02/15","47,580","178,425","200","0.42","19,680","936,256,690","47,380","177,675","47,630","178,613","47,380","177,675"
"2019/02/14","47,380","177,675","30","0.06","13,494","639,043,870","47,190","176,963","47,380","177,675","47,050","176,438"
"2019/02/13","47,350","177,563","-40","-0.08","19,223","910,099,200","47,390","177,713","47,390","177,713","47,230","177,113"
"2019/02/12","47,390","177,713","-40","-0.08","15,923","753,454,450","47,460","177,975","47,460","177,975","47,220","177,075"
"2019/02/11","47,430","177,863","120","0.25","13,187","626,022,100","47,350","177,563","47,500","178,125","47,350","177,563"
"2019/02/08","47,310","177,413","170","0.36","13,757","651,809,940","47,300","177,375","47,420","177,825","47,300","177,375"
"2019/02/07","47,140","176,775","-190","-0.40","15,510","731,305,650","47,280","177,300","47,280","177,300","46,270","173,513"
"2019/02/01","47,330","177,488","250","0.53","30,989","1,465,376,790","47,090","176,588","47,350","177,563","47,090","176,588"
"2019/01/31","47,080","176,550","-10","-0.02","16,375","770,902,150","47,100","176,625","47,170","176,888","47,000","176,250"
"2019/01/30","47,090","176,588","240","0.51","35,500","1,667,623,370","46,850","175,688","47,160","176,850","46,850","175,688"
"2019/01/29","46,850","175,688","80","0.17","8,770","411,195,640","46,900","175,875","46,940","176,025","46,800","175,500"
"2019/01/28","46,770","175,388","330","0.71","25,707","1,202,143,940","46,600","174,750","46,810","175,538","46,600","174,750"
"2019/01/25","46,440","174,150","-140","-0.30","20,385","948,139,850","46,510","174,413","46,590","174,713","46,360","173,850"
"2019/01/24","46,580","174,675","20","0.04","6,608","307,658,700","46,580","174,675","46,600","174,750","46,480","174,300"
"2019/01/23","46,560","174,600","0","0.00","13,632","635,611,450","46,550","174,563","46,690","175,088","46,550","174,563"
"2019/01/22","46,560","174,600","80","0.17","9,953","463,135,240","46,410","174,038","46,570","174,638","46,410","174,038"
"2019/01/21","46,480","174,300","-140","-0.30","30,324","1,407,931,280","46,200","173,250","46,500","174,375","46,200","173,250"
"2019/01/18","46,620","174,825","0","0.00","13,251","617,737,930","46,620","174,825","46,650","174,938","46,560","174,600"
"2019/01/17","46,620","174,825","160","0.34","24,404","1,136,928,190","46,460","174,225","46,650","174,938","46,460","174,225"
"2019/01/16","46,460","174,225","-110","-0.24","41,770","1,943,562,150","46,470","174,263","46,610","174,788","46,250","173,438"
"2019/01/15","46,570","174,638","-50","-0.11","15,794","735,357,220","46,630","174,863","46,630","174,863","46,500","174,375"
"2019/01/14","46,620","174,825","140","0.30","10,878","506,440,550","46,480","174,300","46,630","174,863","46,480","174,300"
"2019/01/11","46,480","174,300","-110","-0.24","6,982","323,888,720","46,440","174,150","46,480","174,300","46,150","173,063"
"2019/01/10","46,590","174,713","300","0.65","10,844","505,051,950","46,440","174,150","46,620","174,825","46,440","174,150"
"2019/01/09","46,290","173,588","-140","-0.30","14,921","692,108,060","46,400","174,000","46,490","174,338","46,290","173,588"
"2019/01/08","46,430","174,113","-240","-0.51","9,484","440,497,310","46,560","174,600","46,560","174,600","46,290","173,588"
"2019/01/07","46,670","175,013","-110","-0.24","12,053","558,860,640","46,680","175,050","46,680","175,050","46,200","173,250"
"2019/01/04","46,780","175,425","50","0.11","29,504","1,382,311,870","46,800","175,500","47,000","176,250","46,730","175,238"
"2019/01/03","46,730","175,238","490","1.06","42,273","1,970,821,650","46,290","173,588","46,760","175,350","46,250","173,438"
"2019/01/02","46,240","173,400","270","0.59","21,244","980,343,750","45,970","172,388","46,280","173,550","45,960","172,350"
"2018/12/28","45,970","172,388","210","0.46","19,222","883,909,720","45,900","172,125","46,050","172,688","45,900","172,125"
"2018/12/27","45,760","171,600","-330","-0.72","23,322","1,067,748,560","45,800","171,750","45,920","172,200","45,650","171,188"
"2018/12/26","46,090","172,838","380","0.83","48,824","2,245,376,990","45,770","171,638","46,090","172,838","45,770","171,638"
"2018/12/24","45,710","171,413","210","0.46","21,545","984,043,040","45,530","170,738","45,710","171,413","45,530","170,738"
"2018/12/21","45,500","170,625","200","0.44","32,222","1,468,889,590","45,600","171,000","45,640","171,150","45,420","170,325"
"2018/12/20","45,300","169,875","0","0.00","11,258","509,950,530","45,340","170,025","45,340","170,025","45,200","169,500"
"2018/12/19","45,300","169,875","40","0.09","33,974","1,539,771,210","45,280","169,800","45,360","170,100","45,280","169,800"
"2018/12/18","45,260","169,725","190","0.42","34,033","1,541,943,190","45,310","169,913","45,400","170,250","45,250","169,688"
"2018/12/17","45,070","169,013","-90","-0.20","5,204","234,791,810","45,380","170,175","45,380","170,175","45,050","168,938"
"2018/12/14","45,160","169,350","160","0.36","11,199","505,213,870","45,000","168,750","45,180","169,425","45,000","168,750"
"2018/12/13","45,000","168,750","-180","-0.40","11,599","522,754,960","45,190","169,463","45,200","169,500","45,000","168,750"
"2018/12/12","45,180","169,425","-70","-0.15","11,323","511,731,550","45,250","169,688","45,250","169,688","45,150","169,313"
"2018/12/11","45,250","169,688","50","0.11","31,990","1,446,702,420","45,130","169,238","45,270","169,763","45,130","169,238"
"2018/12/10","45,200","169,500","590","1.32","43,063","1,943,448,980","44,950","168,563","45,270","169,763","44,950","168,563"
"2018/12/07","44,610","167,288","-80","-0.18","4,689","209,362,650","44,700","167,625","44,700","167,625","44,600","167,250"
"2018/12/06","44,690","167,588","350","0.79","22,786","1,016,447,500","44,500","166,875","44,700","167,625","44,470","166,763"
"2018/12/05","44,340","166,275","180","0.41","9,869","437,832,790","44,480","166,800","44,480","166,800","44,310","166,163"
"2018/12/04","44,160","165,600","110","0.25","8,558","377,946,470","44,060","165,225","44,190","165,713","44,060","165,225"
"2018/12/03","44,050","165,188","-220","-0.50","24,251","1,068,040,580","44,260","165,975","44,270","166,013","43,990","164,963"
"2018/11/30","44,270","166,013","-30","-0.07","9,906","438,223,890","44,260","165,975","44,330","166,238","44,000","165,000"
"2018/11/29","44,300","166,125","130","0.29","5,811","257,426,300","44,210","165,788","44,330","166,238","44,210","165,788"
"2018/11/28","44,170","165,638","-410","-0.92","20,032","886,425,760","44,380","166,425","44,380","166,425","44,130","165,488"
"2018/11/27","44,580","167,175","-60","-0.13","4,521","201,508,070","44,550","167,063","44,610","167,288","44,540","167,025"
"2018/11/26","44,640","167,400","-140","-0.31","8,013","357,677,470","44,660","167,475","44,750","167,813","44,550","167,063"
"2018/11/23","44,780","167,925","70","0.16","8,030","359,280,280","44,740","167,775","44,780","167,925","44,690","167,588"
"2018/11/22","44,710","167,663","110","0.25","9,625","430,027,410","44,650","167,438","44,710","167,663","44,620","167,325"
"2018/11/21","44,600","167,250","170","0.38","8,471","377,490,810","44,480","166,800","44,600","167,250","44,480","166,800"
"2018/11/20","44,430","166,613","0","0.00","10,478","465,867,530","44,460","166,725","44,580","167,175","44,430","166,613"
"2018/11/19","44,430","166,613","170","0.38","11,254","498,749,760","44,260","165,975","44,430","166,613","44,250","165,938"
"2018/11/16","44,260","165,975","70","0.16","7,665","339,340,590","44,130","165,488","44,330","166,238","44,120","165,450"
"2018/11/15","44,190","165,713","190","0.43","14,517","640,972,450","44,200","165,750","44,200","165,750","44,110","165,413"
"2018/11/14","44,000","165,000","10","0.02","9,414","413,521,670","43,990","164,963","44,030","165,113","43,860","164,475"
"2018/11/13","43,990","164,963","-230","-0.52","14,043","618,849,480","44,240","165,900","44,240","165,900","43,980","164,925"
"2018/11/12","44,220","165,825","-160","-0.36","9,702","428,415,470","44,150","165,563","44,260","165,975","44,090","165,338"
"2018/11/09","44,380","166,425","170","0.38","2,139","94,808,120","44,220","165,825","44,390","166,463","44,220","165,825"
"2018/11/08","44,210","165,788","-310","-0.70","13,892","614,738,390","44,310","166,163","44,330","166,238","44,190","165,713"
"2018/11/07","44,520","166,950","-50","-0.11","16,954","753,934,080","44,530","166,988","44,590","167,213","44,390","166,463"
"2018/11/06","44,570","167,138","-100","-0.22","16,298","726,201,850","44,670","167,513","44,670","167,513","44,510","166,913"
"2018/11/05","44,670","167,513","-50","-0.11","25,949","1,159,291,430","44,700","167,625","44,730","167,738","44,650","167,438"
"2018/11/02","44,720","167,700","30","0.07","14,127","632,443,360","44,930","168,488","44,930","168,488","44,570","167,138"
"2018/11/01","44,690","167,588","-100","-0.22","13,320","595,605,320","44,780","167,925","44,880","168,300","44,650","167,438"
"2018/10/31","44,790","167,963","-320","-0.71","20,476","918,299,060","44,830","168,113","45,020","168,825","44,760","167,850"
"2018/10/30","45,110","169,163","-230","-0.51","17,432","788,218,990","45,380","170,175","45,380","170,175","45,100","169,125"
"2018/10/29","45,340","170,025","0","0.00","39,121","1,772,958,730","45,340","170,025","45,380","170,175","45,190","169,463"
"2018/10/26","45,340","170,025","40","0.09","32,530","1,474,064,540","45,260","169,725","45,420","170,325","45,050","168,938"
"2018/10/25","45,300","169,875","330","0.73","31,930","1,444,695,640","45,100","169,125","45,310","169,913","45,090","169,088"
"2018/10/24","44,970","168,638","70","0.16","29,388","1,321,704,630","45,010","168,788","45,060","168,975","44,900","168,375"
"2018/10/23","44,900","168,375","220","0.49","13,897","622,736,210","44,660","167,475","44,900","168,375","44,660","167,475"
"2018/10/22","44,680","167,550","-170","-0.38","10,035","449,696,180","44,870","168,263","44,900","168,375","44,650","167,438"
"2018/10/19","44,850","168,188","200","0.45","36,568","1,639,667,720","44,850","168,188","44,900","168,375","44,790","167,963"
"2018/10/18","44,650","167,438","140","0.31","15,944","710,849,260","44,510","166,913","44,680","167,550","44,450","166,688"
"2018/10/17","44,510","166,913","-100","-0.22","16,573","735,793,880","44,800","168,000","44,800","168,000","44,330","166,238"
"2018/10/16","44,610","167,288","-20","-0.04","10,736","479,634,160","44,790","167,963","44,800","168,000","44,560","167,100"
"2018/10/15","44,630","167,363","260","0.59","25,262","1,126,166,630","44,370","166,388","44,640","167,400","44,360","166,350"
"2018/10/12","44,370","166,388","440","1.00","31,280","1,390,960,740","44,300","166,125","44,570","167,138","44,300","166,125"
"2018/10/11","43,930","164,738","380","0.87","20,854","915,797,870","43,860","164,475","43,950","164,813","43,800","164,250"
"2018/10/10","43,550","163,313","-190","-0.43","5,269","229,269,530","43,500","163,125","43,550","163,313","43,480","163,050"
"2018/10/08","43,740","164,025","10","0.02","9,704","424,688,590","43,900","164,625","43,910","164,663","43,700","163,875"
"2018/10/05","43,730","163,988","90","0.21","26,775","1,170,136,730","43,640","163,650","43,760","164,100","43,640","163,650"
"2018/10/04","43,640","163,650","530","1.23","14,845","646,494,550","43,350","162,563","43,640","163,650","43,350","162,563"
"2018/10/02","43,110","161,663","270","0.63","5,364","230,488,860","42,780","160,425","43,110","161,663","42,780","160,425"
"2018/10/01","42,840","160,650","180","0.42","9,163","391,587,430","43,000","161,250","43,000","161,250","42,600","159,750"
"2018/09/28","42,660","159,975","-510","-1.18","42,751","1,823,493,070","42,990","161,213","42,990","161,213","42,510","159,413"
"2018/09/27","43,170","161,888","-410","-0.94","39,942","1,722,198,030","43,300","162,375","43,390","162,713","43,000","161,250"
"2018/09/21","43,580","163,425","-30","-0.07","6,989","304,722,750","43,620","163,575","43,630","163,613","43,570","163,388"
"2018/09/20","43,610","163,538","90","0.21","8,465","368,685,980","43,520","163,200","43,610","163,538","43,430","162,863"
"2018/09/19","43,520","163,200","-10","-0.02","9,028","393,311,300","43,550","163,313","43,630","163,613","43,460","162,975"
"2018/09/18","43,530","163,238","40","0.09","7,803","340,360,070","43,690","163,838","43,750","164,063","43,530","163,238"
"2018/09/17","43,490","163,088","-10","-0.02","9,819","426,126,570","43,730","163,988","43,730","163,988","43,300","162,375"
"2018/09/14","43,500","163,125","-250","-0.57","10,750","468,166,610","43,510","163,163","43,630","163,613","43,500","163,125"
"2018/09/13","43,750","164,063","190","0.44","9,860","430,511,740","43,700","163,875","43,760","164,100","43,560","163,350"
"2018/09/12","43,560","163,350","140","0.32","13,368","581,839,960","43,630","163,613","43,630","163,613","43,450","162,938"
"2018/09/11","43,420","162,825","-160","-0.37","17,373","756,320,170","43,570","163,388","43,670","163,763","43,360","162,600"
"2018/09/10","43,580","163,425","20","0.05","4,992","217,332,980","43,600","163,500","43,600","163,500","43,470","163,013"
"2018/09/07","43,560","163,350","90","0.21","15,498","675,333,680","43,580","163,425","43,650","163,688","43,520","163,200"
"2018/09/06","43,470","163,013","300","0.69","4,807","208,466,840","43,300","162,375","43,470","163,013","43,300","162,375"
"2018/09/05","43,170","161,888","20","0.05","12,458","537,065,850","43,210","162,038","43,330","162,488","43,050","161,438"
"2018/09/04","43,150","161,813","-150","-0.35","15,328","663,150,570","43,450","162,938","43,450","162,938","43,150","161,813"
"2018/09/03","43,300","162,375","-120","-0.28","16,121","697,220,900","43,350","162,563","43,550","163,313","43,100","161,625"
"2018/08/31","43,420","162,825","70","0.16","5,786","250,550,690","43,100","161,625","43,440","162,900","43,100","161,625"
"2018/08/30","43,350","162,563","140","0.32","53,999","2,335,406,960","43,500","163,125","43,500","163,125","43,100","161,625"
"2018/08/29","43,210","162,038","-210","-0.48","56,281","2,426,782,000","43,400","162,750","43,400","162,750","43,080","161,550"
"2018/08/28","43,420","162,825","0","0.00","98,143","4,248,430,740","43,600","163,500","43,600","163,500","43,300","162,375"
"2018/08/27","43,420","162,825","-10","-0.02","26,055","1,132,329,970","44,030","165,113","44,030","165,113","43,390","162,713"
"2018/08/24","43,430","162,863","-30","-0.07","40,790","1,768,810,530","43,500","163,125","43,700","163,875","43,400","162,750"
"2018/08/23","43,460","162,975","30","0.07","69,557","3,010,700,220","43,430","162,863","43,690","163,838","43,430","162,863"
"2018/08/22","43,430","162,863","90","0.21","54,641","2,371,102,040","43,340","162,525","43,650","163,688","43,270","162,263"
"2018/08/21","43,340","162,525","150","0.35","31,136","1,346,371,340","43,250","162,188","43,340","162,525","43,170","161,888"
"2018/08/20","43,190","161,963","-410","-0.94","42,650","1,852,448,360","43,610","163,538","43,990","164,963","43,100","161,625"
"2018/08/17","43,600","163,500","50","0.11","15,783","690,145,040","43,550","163,313","44,200","165,750","43,220","162,075"
"2018/08/16","43,550","163,313","-210","-0.48","22,498","972,631,110","43,100","161,625","43,550","163,313","43,100","161,625"
"2018/08/14","43,760","164,100","-540","-1.22","37,164","1,626,519,010","44,050","165,188","44,050","165,188","43,700","163,875"
"2018/08/13","44,300","166,125","320","0.73","16,660","737,633,710","44,260","165,975","44,350","166,313","44,170","165,638"
"2018/08/10","43,980","164,925","50","0.11","12,222","538,228,390","44,130","165,488","44,130","165,488","43,980","164,925"
"2018/08/09","43,930","164,738","-70","-0.16","20,053","880,090,580","43,960","164,850","44,020","165,075","43,810","164,288"
"2018/08/08","44,000","165,000","-50","-0.11","94,346","4,138,685,530","44,010","165,038","44,030","165,113","43,890","164,588"
"2018/08/07","44,050","165,188","-80","-0.18","13,117","577,832,260","44,130","165,488","44,200","165,750","44,000","165,000"
"2018/08/06","44,130","165,488","90","0.20","13,154","580,153,210","44,040","165,150","44,180","165,675","44,040","165,150"
"2018/08/03","44,040","165,150","-360","-0.81","27,161","1,196,412,110","44,150","165,563","44,160","165,600","44,010","165,038"
"2018/08/02","44,400","166,500","180","0.41","12,484","550,621,080","44,150","165,563","44,400","166,500","44,000","165,000"
"2018/08/01","44,220","165,825","70","0.16","13,102","579,262,780","44,150","165,563","44,300","166,125","44,110","165,413"
"2018/07/31","44,150","165,563","0","0.00","27,307","1,204,716,410","44,090","165,338","44,190","165,713","44,090","165,338"
"2018/07/30","44,150","165,563","-50","-0.11","22,094","974,779,080","44,200","165,750","44,210","165,788","44,090","165,338"
"2018/07/27","44,200","165,750","-260","-0.58","37,781","1,673,432,180","44,480","166,800","44,480","166,800","44,150","165,563"
"2018/07/26","44,460","166,725","-160","-0.36","26,043","1,158,931,270","44,500","166,875","44,620","167,325","44,420","166,575"
"2018/07/25","44,620","167,325","-80","-0.18","16,503","736,101,260","44,750","167,813","44,750","167,813","44,540","167,025"
"2018/07/24","44,700","167,625","-170","-0.38","13,920","622,822,710","44,880","168,300","44,920","168,450","44,610","167,288"
"2018/07/23","44,870","168,263","160","0.36","19,286","865,764,690","45,100","169,125","45,100","169,125","44,850","168,188"
"2018/07/20","44,710","167,663","-50","-0.11","21,781","973,729,240","44,790","167,963","44,830","168,113","44,650","167,438"
"2018/07/19","44,760","167,850","10","0.02","73,389","3,276,336,730","44,800","168,000","44,800","168,000","44,660","167,475"
"2018/07/18","44,750","167,813","-330","-0.73","21,254","950,650,060","45,060","168,975","45,060","168,975","44,690","167,588"
"2018/07/17","45,080","169,050","-130","-0.29","17,053","768,160,650","45,210","169,538","45,210","169,538","44,950","168,563"
"2018/07/16","45,210","169,538","60","0.13","8,967","405,162,440","45,150","169,313","45,250","169,688","45,070","169,013"
"2018/07/13","45,150","169,313","-60","-0.13","5,175","233,626,680","45,120","169,200","45,190","169,463","45,120","169,200"
"2018/07/12","45,210","169,538","-30","-0.07","6,821","308,394,350","45,200","169,500","45,270","169,763","45,160","169,350"
"2018/07/11","45,240","169,650","-30","-0.07","3,992","180,556,210","45,340","170,025","45,340","170,025","45,150","169,313"
"2018/07/10","45,270","169,763","70","0.15","8,276","374,017,890","45,390","170,213","45,390","170,213","45,100","169,125"
"2018/07/09","45,200","169,500","200","0.44","8,597","387,808,300","45,270","169,763","45,270","169,763","45,020","168,825"
"2018/07/06","45,000","168,750","-280","-0.62","8,219","372,719,550","45,380","170,175","45,430","170,363","45,000","168,750"
"2018/07/05","45,280","169,800","30","0.07","8,869","401,835,650","45,250","169,688","45,370","170,138","45,230","169,613"
"2018/07/04","45,250","169,688","460","1.03","5,561","251,422,820","45,140","169,275","45,310","169,913","45,120","169,200"
"2018/07/03","44,790","167,963","-290","-0.64","16,041","719,336,450","44,980","168,675","44,980","168,675","44,780","167,925"
"2018/07/02","45,080","169,050","70","0.16","4,262","192,108,970","45,130","169,238","45,130","169,238","45,030","168,863"
"2018/06/29","45,010","168,788","-380","-0.84","26,750","1,205,286,810","45,160","169,350","45,180","169,425","44,910","168,413"
"2018/06/28","45,390","170,213","80","0.18","69,019","3,124,431,510","45,330","169,988","45,390","170,213","45,300","169,875"
"2018/06/27","45,310","169,913","-40","-0.09","11,021","499,375,330","45,300","169,875","45,360","170,100","45,260","169,725"
"2018/06/26","45,350","170,063","-160","-0.35","5,859","266,348,700","45,510","170,663","45,750","171,563","45,350","170,063"
"2018/06/25","45,510","170,663","120","0.26","5,748","262,439,500","45,600","171,000","45,710","171,413","45,510","170,663"
"2018/06/22","45,390","170,213","120","0.27","4,574","207,404,980","45,300","169,875","45,520","170,700","45,290","169,838"
"2018/06/21","45,270","169,763","-180","-0.40","4,342","196,790,820","45,450","170,438","45,450","170,438","45,250","169,688"
"2018/06/20","45,450","170,438","-280","-0.61","11,531","525,286,800","45,720","171,450","45,720","171,450","45,450","170,438"
"2018/06/19","45,730","171,488","160","0.35","18,339","837,474,780","45,670","171,263","45,840","171,900","45,580","170,925"
"2018/06/18","45,570","170,888","-230","-0.50","13,765","627,216,610","45,450","170,438","45,660","171,225","45,410","170,288"
"2018/06/15","45,800","171,750","500","1.10","27,426","1,253,181,230","45,600","171,000","45,810","171,788","45,560","170,850"
"2018/06/14","45,300","169,875","270","0.60","12,795","578,989,800","45,200","169,500","45,300","169,875","45,200","169,500"
"2018/06/12","45,030","168,863","70","0.16","10,650","479,268,960","45,080","169,050","45,110","169,163","44,920","168,450"
"2018/06/11","44,960","168,600","130","0.29","9,097","409,211,310","44,960","168,600","45,040","168,900","44,950","168,563"
"2018/06/08","44,830","168,113","70","0.16","5,706","255,948,240","44,810","168,038","44,920","168,450","44,810","168,038"
"2018/06/07","44,760","167,850","110","0.25","7,669","342,798,240","44,660","167,475","44,760","167,850","44,660","167,475"
"2018/06/05","44,650","167,438","-50","-0.11","62,937","2,804,902,500","44,710","167,663","44,710","167,663","44,580","167,175"
"2018/06/04","44,700","167,625","-500","-1.11","40,974","1,831,619,030","45,070","169,013","45,070","169,013","44,640","167,400"
